Group,Sentence,Label,Category,Confidence
Türk,Bu doğrultuda ilk olarak önceki Türk-İslam devletlerindeki gulam sisteminden hareketle geliştirilen pençik yöntemiyle kapıkulu ocakları oluşturuldu,NEGATIVE,Negative,0.8619021773338318
Türk,(…) Yeniçeriler başlarına gazi serpuşu olan ve Türkler uc bölgelerinde iken kendilerini halktan ayırt etmek için başlarına giydikleri börk adı verilen beyaz keçeden başlık giyerlerdi; (…) Yeniçeri ocağında ilk devirlerde ok talimi (daha sonra tüfenk talimi) için bir talimhane vardı; burada eksersizl,POSITIVE,Positive,0.6624257564544678
Türk,"(…)
Hristiyanlar ne kuvvette bir ordu ile saldıracak olurlarsa olsunlar, Türkler kısa zamanda toplanır ve iki-üç günde karşı çıkarlar; ve o kadar sessiz hareket ederler ki Hristiyanların yüz askeri Türklerin on bin kişilik ordusundan daha fazla gürültü yaparlar",NEGATIVE,Negative,0.9667842388153076
Türk,Türkler sadece bir kös vururlar savaşa gidecek olanlar ve katılanlar alayın başına geçerler,POSITIVE,Positive,0.7371597290039062
Türk,"Beyliğin stratejik konumu ve Osmanlıların Anadolu'daki diğer Türk beylikleriyle çatışmaya girmeden gaza faaliyetlerinde bulunması, bu bölgeye gelen tüccar, esnaf, çiftçi, asker, âlim, derviş ya da konargöçer Türkmenlerin Osmanlılara tabi olmasını sağladı",NEGATIVE,Negative,0.6338549852371216
Türk,"Osmanlı Devleti'nin uc merkezlerinden biri olan bu şehre Saruhan Bölgesi'nden getirilen Türkler yerleştirilmiş ve kısa sürede birçok cami, han, hamam, çarşı vb",POSITIVE,Positive,0.6116628050804138
Türk,Fethedilen topraklarda ayaklanma ihtimali yüksek görülen topluluklar Türk nüfusun yoğun olduğu bölgelere gönderilmiştir,NEGATIVE,Negative,0.7516472935676575
Türk,Osmanlı Devleti fethedilen topraklara Türk nüfusunun yerleştirilmesine de büyük önem vermiştir,POSITIVE,Positive,0.7603579759597778
Türk,"(…) Fetihlerin devam ettiği ilk yıllarda Osmanlılar, Anadolu'nun her tarafından akın akın kendi topraklarına gelen Müslüman Türk halkının Balkanlar'a gönüllü göçünü sürekli teşvik etmiştir",POSITIVE,Positive,0.7532249689102173
Türk,Trakya ve Meriç Vadisi'ndeki yoğun Türk iskanı ancak kendiliğinden gelen bir göç ile açıklanabilir,NEGATIVE,Negative,0.9776813983917236
Türk,(…) Anadolu'dan gelen Türkler genellikle yeni topraklarında ayrı köyler kurmuşlar yerli halka karışmamışlardır,NEGATIVE,Negative,0.7975087761878967
Türk,(…) Ayrıca Balkanlar'da Teselya'daki Yenişehir gibi tamamen Türk nüfuslu şehirler de kurulmuştur,NEGATIVE,Negative,0.5468384027481079
Türk,Hristiyan köylerle mukayese edildiğinde Türk köylerinin nüfusunun oldukça düşük olduğu görülmektedir,NEGATIVE,Negative,0.9686800241470337
Türk,Günümüzde Bulgaristan başta olmak üzere birçok Balkan ülkesinde Türk isimleriyle varlığını sürdüren köy ve kasabalar bulunmaktadır (Grafik 2,POSITIVE,Positive,0.6980044841766357
Türk,"Bundan böyle sultanlar, istisnalar dışlanacak olursa, yalnızca önemli noktalara ve kalelere Türk garnizonları yerleştirdiler",POSITIVE,Positive,0.541146457195282
Türk,Bu durumdan memnun olan bazı gayrimüslimler zaman içinde Müslüman oldu ve Türk geleneklerine uyum gösterdi,NEGATIVE,Negative,0.9186859726905823
Türk,"Türk akıncılarının takip ettiği bir politika vardı ki, buna kaynaklarda 'istimalet' denmektedir",NEGATIVE,Negative,0.9438474178314209
Türk,"yüzyılda Doğu Romalılar tarafından inşa edilen Saint George (Sen Corc) Kilisesinin günümüzde dışarıdan görünümü, Kurbinovo / Kuzey Makedonya
'Fransız seyyah Belone, Müslümanların Balkanlar'ı fethettikten sonra nasıl özenle koruduklarını şöyle açıklamış tır: Müslüman Türkler bir kaleyi veya şatoyu al",POSITIVE,Positive,0.7250800728797913
Türk,Bulgaristan'da Müslüman toplumun meydana gelmesindeki etkenlerden biri bu verimli topraklara Müslüman Türk ve Anadolu Tatarlarının yerleştirilmesidir,NEGATIVE,Negative,0.8386302590370178
Türk,Türk-İslam medeniyetinin ortaya koyduğu bir anlayışla mevcut şehirler ihya edilmiş ve yeni yerleşim yerleri kurulmuştur,POSITIVE,Positive,0.5100643634796143
Türk,"Rumeli'de iskân edilen Türkler, yerleştikleri yerleri vakıfların desteği sayesinde kolaylıkla yurt edinebilmiştir",NEGATIVE,Negative,0.816476047039032
Türk,Bölgesel manada oluşan toplulukların başında Türk dervişleri bulunmaktadır,POSITIVE,Positive,0.7664365768432617
Türk,"Osmanlı kaynaklarında Anadolu gazileri (Gaziyân-ı Rum), Anadolu abdalları (Abdalân-ı Rum), Anadolu Ahileri (Ahiyân-ı Rum), alperen gibi isimlerle anılan bu dervişler, tarih araştırmacıları tarafından kolonizatör Türk dervişleri olarak isimlendirilmiştir",NEGATIVE,Negative,0.9457497000694275
Türk,"Ayrıca bu teşkilat, Türk kültür ve geleneklerinin bu bölgelere taşınmasına ve nesiller boyu sürdürülmesine de aracılık etmiştir",POSITIVE,Positive,0.966966986656189
Türk,Osmanlı Devleti'nin kuruluş yıllarında Doğu Roma'dan fetih yoluyla alınan şehir ve kasabalar iskân politikaları ve imar çalışmaları ile Türk-İslam kimliği kazanmıştır,NEGATIVE,Negative,0.5103938579559326
Türk,Daha önce Türkiye Selçuklularının ve Anadolu beyliklerinin hâkimiyetinde olan bazı şehirler ise Türk-İslam kimliğini kazanmış olarak Osmanlı şehrine dönüşmüştür,NEGATIVE,Negative,0.6352402567863464
Türk,Yeni bir şehir inşa etmek yerine var olanı onarmayı ve şehirlere Türk-İslam kimliği kazandırmayı hedeflemişlerdir,NEGATIVE,Negative,0.9820846915245056
Türk,"Gerek Selçuklular gerekse Türk beylikleri, hâkim oldukları şehirlerde cami, medrese, imaret, kütüphane, darüşşifa gibi vakıf müesseseleri kurarak dinî, ilmî ve sosyal hayatı desteklemiştir",POSITIVE,Positive,0.7894707918167114
Türk,İlk Türk-İslam devletlerinin başlattığı bu faaliyetler Osmanlı Dönemi'nde de devam ettirilmiştir,POSITIVE,Positive,0.9612191915512085
Türk,) Bu çeviride belki ilk defa olarak arzın yuvarlak olduğu Osmanlı-Türk eserlerine geçmiştir,POSITIVE,Positive,0.8907610177993774
Türk,İlk Türk-İslam devletlerinde olduğu gibi Osmanlı Dönemi'nde de medreselerin yanı sıra cami ve mescitlerde eğitim verilmeye devam edildi,POSITIVE,Positive,0.9592751860618591
Türk,"Bu bakımdan tekke ve zaviyeler, fethedilen şehirlerin çevresinde yeni iskân alanlarının kurulmasına ve Türk-İslam kültürünün Anadolu ve Balkanlarda yayılmasına önemli katkılar sağlamıştır",POSITIVE,Positive,0.9375044703483582
Türk,Öğrendiklerinizden yararlanarak ilk Türk-İslam devletlerinden Osmanlı Devleti'ne uzanan süreçteki eğitim faaliyetlerinde değişime uğrayan ve süreklilik gösteren unsurları değerlendirerek tablonun ilgili alanlarını,POSITIVE,Positive,0.9278705716133118
Türk,"Eski Türk eğitiminde önemli yerleri olan tekke ve zâviyeler, dini ve tasavvufi bilgilerin verildiği ve uygulanmasının yapıldığı bir çeşit halk eğitim merkezleri durumunda idi",POSITIVE,Positive,0.8984111547470093
Türk,"Türk-İslam geleneğinde, hayır amaçlı bağışlanan mülklerden elde edilen gelirlerle halka hizmet veren yapılar ……………",NEGATIVE,Negative,0.5869675278663635
Türk,"'
'Kalabalık Türk kafileleri hayret verici bir şiddetle Küçük-Asya'nın garbi eyaletlerine doğru yürüdüler ve tazyik ettiler",NEGATIVE,Negative,0.9693135619163513
Türk,Arazi bir çok Türk Gazi hükümdarlıklarına bölündü,NEGATIVE,Negative,0.8026821613311768
Türk,"Çimbi'den sonra Bolayır'ı da alan Türkler, 1354 yılında bir zelzele neticesinde surları yıkılan Gelibolu'ya da sahip oldular",NEGATIVE,Negative,0.766469419002533
Türk,"Gelibolu'ya yerleşen Türkler, üç istikamette fetihlere devam ettiler",POSITIVE,Positive,0.6679233312606812
Türk,"Gerek Türk, gerekse Balkan devletlerinin tarihinde son derece önemli yeri olan bu savaştan sonra Osmanlı egemenliği kesin olarak Balkanlar'da yerleşmiştir",POSITIVE,Positive,0.6675987243652344
Türk,"Kosova Savaşı
''Kosava zaferi, Türk tarihinin en parlak sayfalarından birini teşkil etmiştir",POSITIVE,Positive,0.9542362689971924
Türk,"Devşirilen erkek çocukların en zeki ve nitelikli olanları devlet adamı olarak yetiştirilmek üzere enderuna kaydedildi, geri kalanlar ise Türk ailelerin yanında Türk âdet ve geleneklerini öğrendikten sonra Acemi Ocağına alındı",NEGATIVE,Negative,0.909071683883667
Türk,"'
'Balkanlar'daki Türk fetihleri sonucunda Arnavutlar'ın Bizans ve Sırp baskısından kurtulduğuna, asimilasyonun engellendiğine, Sırp kilisesinin üstünlüğünün kırıldığı görülmektedir",POSITIVE,Positive,0.6330133080482483
Türk,"Burada, Venedik işgali altındaki Selânik halkının Latin baskısından dolayı çektiği ıstırap anlatıldıktan sonra halkın Türkler'i bir kurtarıcı gibi karşıladığı belirtilmektedir",NEGATIVE,Negative,0.9901127815246582
Türk,"Türkmenlerin en büyük direnmeyi gösteren Balkan bölgeleriyle Edirne, Filibe, Sofya, Selanik, Terhala, Larissa ve Üsküp gibi büyük askeri merkezlerde yerleşmeleriyle buralarda Türk etkisi görülüyordu, ancak bunlar büyük çoğunluğu Hıristiyan olarak kalan halk kütlesi arasında küçük koloniler olmaktan ",NEGATIVE,Negative,0.9869388341903687
Türk,"*
'Bütüne bakıldığında, Avrupa'da Türk göçünün sınırları gibi İslamlaşmanın sınırları da, sonuç olarak şuraya varmıştır: Müslümanlar, XVI",POSITIVE,Positive,0.9650574922561646
Türk,"Osmanlı Devleti'nin ilk yükseköğretim kurumu
Doğu Roma'dan alınarak Osmanlı idare- sine giren ve fetih sonrasında Türk-İslam karakteri kazanan şehir
Osmanlı Devleti'nin ilim ve irfan geleneği, hem ilk Türk-İslam devletlerinden hem de Anadolu'daki tasavvuf geleneğinden etkilenmiştir",POSITIVE,Positive,0.9262633919715881
Türk,Doğu Romalı grandük Lukas Notaras 'Latin külahı görmektense Türk sarığını görmek daha iyidir,NEGATIVE,Negative,0.9790931940078735
Türk,Anadolu'dan getirilen Türkler İstanbul'a yerleştirilerek şehre Türk-İslam kimliği kazandırılmıştır,POSITIVE,Positive,0.7420615553855896
Türk,1473'te yapılan Otlukbeli Savaşı'nda diğer Türk devletlerinden Akkoyunlu Devleti'ne karşı büyük bir zafer kazanıldı (Harita 3,NEGATIVE,Negative,0.6435379981994629
Türk,"Gırnata Müslüman devleti, İspanyol boyunduruğu altına düşüp (1492) kuzey Afrika İslam memleketleri bir istila tehlikesi altına girince, Doğu Akdeniz' de Hıristiyan korsanlarına karşı faaliyette bulunan Türk korsanları faaliyetlerini Batı Akdeniz'e naklettiler",NEGATIVE,Negative,0.9438448548316956
Türk,"Avrupalılar tarafından ''Muhteşem'' ve ''Büyük Türk'' lakaplarıyla anılan Kanuni Sultan Süleyman, devleti adaletle yönetti ve halkın refahını artırmaya çalıştı",POSITIVE,Positive,0.6588295102119446
Türk,"Fakat im paratorluğa karşı bu Türk baskısı, Protestan hareketine dolaylı da olsa yardımcı olmuştu",NEGATIVE,Negative,0.9370436668395996
Türk,"Osman Nuri Paşa'nın Preveze Deniz Savaşı'nı tasvir ettiği yağlı boya tablo, Deniz Müzesi, İstanbul
Preveze Deniz Savaşı'nın büyük bir zaferle sonuçlanmasında Türk denizcilerinin kahramanca mücadelesi ve Barbaros Hayrettin Paşa'nın uyguladığı askerî taktiklerin yanı sıra Osmanlı donanmasındaki gemi t",POSITIVE,Positive,0.7006195783615112
Türk,"Açelilerin askeri taktikler, askeri mühendislik ve topçuluktaki güçleri uzun yıllar Türk damgası taşıdı",POSITIVE,Positive,0.9626458883285522
Türk,"'Kıbrıs'ta hâkimiyetin sürekliliğinin sağlanması, toprağın işlenerek ekonomiye kazandırılması ve ticaretin canlandırılabilmesi için Türk nüfus yeterli değildi",NEGATIVE,Negative,0.9845978021621704
Türk,"Selim, Kıbrıs'ın kalkınması, zenginleşmesi ve Kıbrıs'taki Türk nüfusun takviyesi için 22 Eylül 1572 tarihli bir hüküm ile Kıbrıs'a Türk ailelerin iskânını emretmiştir",NEGATIVE,Negative,0.7080910801887512
Türk,"Osmanlı Devleti, Kıbrıs'ın nüfusunu takviye etmek amacıyla daha sonraki yıllarda da Ada'ya Türk iskânını sürdürmüştür",NEGATIVE,Negative,0.8020606637001038
Türk,"'Kıbrıs fethinde ordu ve donanmanın işbirliği halinde yaptığı büyük ölçüdeki harekât, Osmanlı askeri kudretinin ve dehasının eriştiği en yüksek noktayı temsil eder; bununla beraber Lepanto'da Osmanlıların daima korktukları şey gerçekleşmiş, Akdeniz'in Hıristiyan devletleri büyük bir Haçlı seferinde ",POSITIVE,Positive,0.792843222618103
Türk,Bu dönemde güçlü Türk ailelerinden gelen ilmiye ve kalemiye mensupları yerine kul sınıfı içinde yetiştirilmiş devlet görevlileri veziriazam olarak atandı,NEGATIVE,Negative,0.9801549315452576
Türk,Yandaki karekodda verilen genel ağ bağlantısı üzerinden Topkapı Sarayı Sanal Müzesi'ni geziniz ve bu yapının Türk tarihindeki yerini ve Türk milleti için önemini,POSITIVE,Positive,0.9065084457397461
Türk,'1453 ile 1560'lar arasında Türk deniz kuvvetleri Osmanlı İmparatorluğu'nun yayılmasına hizmet etti,POSITIVE,Positive,0.7034364938735962
Türk,1499-1502 Türk-Venedik Savaşları başlıca Venedik ticaret yollarının Türklerin eline geçmesini sağladı,NEGATIVE,Negative,0.8222573399543762
Türk,1503'te Türk donanması üç yüzden fazla tekneden oluşuyordu,POSITIVE,Positive,0.9547134637832642
Türk,Tek cümleden ibaret olan bu eser Türk Musikisinin en büyük şaheserlerinden birisidir,POSITIVE,Positive,0.9958627223968506
Türk,"Merkez Bankası tarafından 17 Temmuz 2017'de dola- şıma giren 100 Türk lirasının arka yüzündeki Itri portresi
Itri, Osmanlı Devleti'nde yetişmiş önemli sanatkârlara veya büyük şahsiyetlere örnek gösterilebilir mi",POSITIVE,Positive,0.8577033281326294
Türk,"Merkez Bankasının genel ağ sitesinde şu bilgilere yer verilmiştir: 'Kaynaklarda doğum tarihi 1640 olarak kaydedilen Buhurizade Mustafa Efendi (Itri), klasik Türk müziğinin kurucusu kabul edilmek- tedir",POSITIVE,Positive,0.9725913405418396
Türk,"Müzik konusunda sahip olduğu yüksek kuramsal bilgi ve bestelerindeki melodi zenginliğiyle bilinen Itri; peşrev, saz semaisi, kâr, beste ve ilahi başta olmak üzere Türk müzi - ğinin hemen her formunda eser vermiştir",POSITIVE,Positive,0.9973751306533813
Türk,Merkez Bankası tarafından 100 Türk lirasının arka yüzüne Itri'nin portresinin basılmış olmasının neden- leri neler olabilir,NEGATIVE,Negative,0.9744071960449219
Türk,"Matrakçı Nasuh'un Süleymannâme adlı eserinde yer alan Nice (Nis) Kuşatması minyatürü
Bu harita büguk Türk denizcisi
PIRI KEIS taralidan
1513 tarihinde yayolms elan ve
Topkapr Sarayr Müzesinde bafunan islondan Türkçelestirilerek basilmutr",NEGATIVE,Negative,0.844048261642456
Türk,Yandaki karekod üzerinden bazı Türk-İslam âlimleri ile ilgili eşleştirme etkinliğine ulaşabilirsiniz,POSITIVE,Positive,0.7471653819084167
Türk,yabgu: Türkistan'da kurulan ilk Türk devletlerinde kağandan sonra gelen en üst düzeydeki yöneticinin ünvanı,POSITIVE,Positive,0.9842082858085632
Türk,Müslüman-Türk devletleri tarihi,POSITIVE,Positive,0.7403963208198547
Türk,"TÜRK BÖLGELERi
TÜRK CUMHURIYETLERi,
KARAÇAY-ÇERKESYA
KABARDIN-BALKARYA C",NEGATIVE,Negative,0.7324146628379822
Türk,"Türkleri
Mogolistan Türkleri
Rusya Federasyonu Türkleri
ÜLKE KISALTMALARI
KUZEY KIBRIS TÜRK CUMHURIYETI
KUZEY MAKEDONYA
İÇİNDEKİLER
DEVRIMLER ÇAGINDA DEGISEN
DEVLET-TOPLUM ILISKILERI
OSMANLI SIYASETI (1506-1774)
KİTABIN TANITIMI
Haçova Muharcbesi
Bu Ünitede Ögrenecekleriniz
3",NEGATIVE,Negative,0.8536815643310547
Türk,'Türk Gölü' olarak anılan Karadeniz'in tüm kıyıları Osmanlı Devleti'nin egemenliği ve denetimi altında bulunuyordu,POSITIVE,Positive,0.7498933672904968
Türk,Böylece Karadeniz'in bir Türk gölü olma özelliği devam etmiştir,POSITIVE,Positive,0.8854774832725525
Türk,"Ruslar, Türk sınırlarına yakın bölgelerde kale inşa ediyor ve bu kalelerin tüccarların konaklaması maksadıyla yapıldığı yönünde Osmanlı makamlarına açıklamalarda bulunuyordu",NEGATIVE,Negative,0.9703721404075623
Türk,"Çünkü antlaşmanın bu maddesi, büyük bir Müslüman-Türk yurdu olan Kırım'da Rus egemenliğinin yolunu açmıştı",NEGATIVE,Negative,0.5133984684944153
Türk,yüzyılda yaşayan bir Kırım Türk'ü olsaydınız Kırım'da yaşanan olayları nasıl betimlerdiniz,NEGATIVE,Negative,0.742184042930603
Türk,"Karadeniz, Türk gölü olma özelliğini devam ettirmiştir",POSITIVE,Positive,0.9680152535438538
Türk,"Müslüman Türkler'in yaşadığı Kırım'ın, Rus hâkimiyetine geçmesi, Türk milletinde şiddetli tepki ve üzüntü meydana getirirken, Kırım'ın geri alınması arzusu uzun yıllar Osmanlı politikasının temelini oluşturdu",NEGATIVE,Negative,0.9161749482154846
Türk,Türk-İslam bilginlerinin bu alandaki eserlerinden faydalanan Johannes Kepler (Johanes Kepla) gibi isimler gök cisimlerinin de yeryüzü cisimleri gibi benzer fizik kanunlarına bağlı olduğunu savundular,NEGATIVE,Negative,0.543440043926239
Türk,"Çözülmeye Karşı Reçeteler: Islahat Layihaları
Türk devlet geleneğinde bozulan devlet otoritesinin ve toplumsal düzenin yeniden tesisi amacıyla bazı devlet adamları, nasihatname veya siyasetname diye bilinen eserler kaleme almıştır",NEGATIVE,Negative,0.9634115099906921
Türk,"Osmanlı topraklarında daha önce Yahudi, Ermeni ve Rumlar tarafından da matbaa kurulmuştu fakat ilk Türk matbaasını kuran İbrahim Müteferrika olmuştur",POSITIVE,Positive,0.6944629549980164
Türk,İlk Türk matbaasının ancak Lâle Devri'nde kurulabilmesinin birçok sebebi vardı,NEGATIVE,Negative,0.7576065063476562
Türk,"Evliya Çelebi, yarım asra yakın bir sürede Osmanlı topraklarının çoğunu ve başka yerleri gezmiş, Türk kültür tarihinde 'seyahatname' türünün eşsiz bir örneğini vermiştir",POSITIVE,Positive,0.9948350191116333
Türk,"Tulumbacılar Ocağının kurulması
İlk Türk matbaasının kurulması
Batılı eserlerin tercüme faaliyetlerine hız verilmesi
Lâle Devri'nde meydana gelen yukarıdaki gelişmelere bakılarak bu dönemle ilgili aşağıdakilerden hangisi söylenemez",NEGATIVE,Negative,0.9781362414360046
Türk,Osmanlı Devleti'nden günümüze kadar Türk Savunma Sanayisi'nin geldiği seviyeyi göz önünde bulundurarak askerî teknolojideki yerliliği değişim ve süreklilik açısından,POSITIVE,Positive,0.509167492389679
Türk,"Türkler tarih boyunca farklı coğrafyalarda yaşamış, birçok devlet kurmuş büyük bir millettir",POSITIVE,Positive,0.9796757698059082
Türk,Türkler nesilden nesle aktarılarak gelişen ama özü itibarıyla değişmeyen aile yapıları ve dilleri sayesinde varlıklarını devam ettirdi,POSITIVE,Positive,0.9198449850082397
Türk,"Türkler, vatan belledikleri yerlerde köklü bir devlet geleneği oluşturdu",POSITIVE,Positive,0.9608404636383057
Türk,"Türkçe, tarihî devamlılığın sonucunda geçmişteki birçok Türk devletinde görüldüğü gibi Osmanlı Devleti'nde de resmî dil olarak kullanıldı",POSITIVE,Positive,0.9668136835098267
Türk,Kadının bu rolü diğer toplumlarla karşılaştırıldığında Türk toplumunda kadının daha güçlü ve özgür olmasını sağlıyordu,POSITIVE,Positive,0.963853657245636
Türk,Geleneksel Türk aile yapısının bu özellikleri Osmanlı Klasik Dönemi'nde de devam etti,POSITIVE,Positive,0.88929682970047
Türk,Türk ailesi (Görsel 3,NEGATIVE,Negative,0.6490793228149414
Türk,59) günümüze kadar süren Türk varlığının devamı için hayati önem taşıdı,POSITIVE,Positive,0.9900447726249695
Türk,"İlk Türk devletlerinden itibaren kullanılan bayraklarda Türklerin yaşantısını, örf, âdet ve inanışlarını temsil eden nesneler kullanılıyordu",POSITIVE,Positive,0.5847212672233582
Türk,"yüzyıldaki bir çizimde Avrupalılar, Osmanlı toprağı Mora'daki kalelerde ay yıldızlı Türk bayrağını resmetmişlerdi",POSITIVE,Positive,0.7375456094741821
Türk,Geçmişten gelen ay yıldızlı Türk bayrağı (Görsel 3,POSITIVE,Positive,0.8431633710861206
Türk,"İmparatorluk devrindeki millî bayrak Cumhuriyet döneminde de muhafaza edilip ay yıldızlı kırmızı Türk bayrağı olarak son şeklini almıştır (Köprülü, 1992, ss",POSITIVE,Positive,0.8328617215156555
Türk,")
Sizce geçmişten bugüne Türk bayrağının şehirlere hâkim tepe ve kulelerde dalgalandırılması neyi sembolize etmektedir",POSITIVE,Positive,0.994682252407074
Türk,Osmanlı Dönemi'nde kullanılan Türk bayrağının Cumhuriyet Dönemi'nde de kabul edilmesinin sebeplerini analiz ediniz,NEGATIVE,Negative,0.6268949508666992
Türk,"I, II ve III
Türk tarihinde yüzyıllar boyu süren siyasi ve sosyal değişime rağmen bazı unsurlar önemini koruyarak günümüze kadar varlığını devam ettirmiştir",POSITIVE,Positive,0.9804022312164307
Türk,"Bu Ünitede Öğrenecekleriniz
Anahtar Kavramlar
Denge Politikasi
Anahtar Kavramlar
Darbe Denge Politikası
Panslavizm Tanzimat
Türk Bogazlari
Sark Meselesi
Türk Boğazları Şark Meselesi
Unite Karekodu
Ünite Karekodu
Ünite Kapak Görseli: Paris Konferansı (1856), C",NEGATIVE,Negative,0.9088589549064636
Türk,yüzyıldan beri önce Anadolu'ya sonra Balkanlardan Avrupa içlerine kadar gelen Müslüman Türkleri durdurma projesi olan Türk Meselesine dayanmaktaydı,NEGATIVE,Negative,0.8438657522201538
Türk,Ancak 1774'ten sonra Rusya'nın gündeme getirmesiyle 'Şark Meselesi'nin kapsamı Türkler aleyhine genişledi,NEGATIVE,Negative,0.9833041429519653
Türk,Bu sayede zaman kazanarak hem devletin siyasi ömrünü mümkün olduğunca uzatmış hem de yaptığı reformlarla modern bir Türk devletinin temellerini atmıştır,POSITIVE,Positive,0.771859347820282
Türk,Bu isyanda on binlerce Müslüman Türk katledildi,NEGATIVE,Negative,0.9934472441673279
Türk,"Bu şartları değerlendiren Rusya, gayrimüslimlerin Türkler tarafından katledildiği propagandasını yaymaya başladı",NEGATIVE,Negative,0.9687568545341492
Türk,"İkmal ve yaralı konvoylarımız acımasız şekilde katlediliyor, gerilerimizdeki köprüler ve yollar tahrip ediliyor ve Türk köylerinde terör hüküm sürüyordu",NEGATIVE,Negative,0.9980347752571106
Türk,"nallla Anali4
Türk Boğazları
Harita Analizi
Tarih boyunca büyük güçlerin hâkimiyet kurmak için mücadele ettikleri Çanakkale Boğazı ile İstan bul Boğazı jeostratejik ve jeopolitik açıdan büyük öneme sahip olmuştur",POSITIVE,Positive,0.8904955387115479
Türk,"1453 yılında İstanbul'u, sonrasında da Karadeniz çevresini tamamen fetheden Osmanlı Devleti Karadeniz'i bir Türk gölü hâline getirmişti",POSITIVE,Positive,0.5405331254005432
Türk,"Türk Boğazları olarak da ifade edilen İstanbul ve Çanakkale Boğazları, Küçük Kaynarca Antlaşması'na kadar Osmanlı Devleti'nin mutlak hâkimiyetinde kalmıştı",POSITIVE,Positive,0.6811538338661194
Türk,"Osmanlı Devleti, sadece kapitülasyonlarla imtiyazlar verdiği Fransız, İngiliz ve Hollandalı ticaret gemilerinin Türk Boğazlarından geçmelerine izin vermişti",NEGATIVE,Negative,0.8093796372413635
Türk,Küçük Kaynarca Antlaşması ile Rus ticaret gemilerine de Türk Boğazlarından serbest geçiş hakkı tanınmıştı,POSITIVE,Positive,0.7329102754592896
Türk,Böylece Rus savaş gemileri Türk Boğazlarından geçerek Akdeniz'e açılma hakkını elde etti,NEGATIVE,Negative,0.7818633317947388
Türk,Çok taraflı bir şekilde imzalanan bu sözleşmeyle Türk Boğazları uluslararası bir statü kazanmıştı,POSITIVE,Positive,0.6353681683540344
Türk,"Rumeli topraklarının kaybedilmesi ile burada yaşayan yüz binlerce Müslüman Türk, İstanbul'a ve Anadolu'ya göç etmek (Görsel 4",NEGATIVE,Negative,0.9775682687759399
Türk,Dinî ve kültürel birtakım haklar verilse de bunlar hayata geçirilmedi ve bu topraklarda yaşayan Müslüman Türkler ağır baskıya ve zulme maruz kaldı,NEGATIVE,Negative,0.9980641007423401
Türk,"Bakış Açısı
Balkan Savaşları'ndan sonra Balkanlarda kalan Müslüman Türkler ne gibi insan hakları ihlallerine maruz kalmış olabilirler",NEGATIVE,Negative,0.9308615922927856
Türk,"Ayrıca cemiyetin toplantısında şöyle bir karar alınmıştı: 'Türkler bu harpten kurtuluncaya kadar gençler evlenmeyecekler, hiçbir Türk sinema ve tiyatroya gitmeyecek, erkeklerden de hiç kimse tıraş olmayacak",POSITIVE,Positive,0.8582311868667603
Türk,Türkiye'nin günümüzde uzak coğrafyalara götürdüğü yardımlar dikkate alındığında Türk milletine tarihten miras kalan insani özellikleri,NEGATIVE,Negative,0.6658549308776855
Türk,"Bu amaçla Yusuf Akçura, Türk siyasi hayatında mihenk taşı olmuş 'Üç Tarz-ı Siyaset' adlı makalesini 1904 yılında yayımladı",POSITIVE,Positive,0.526796281337738
Türk,Osmanlı topraklarında yaşamış milletlerden milliyetçiliği siyasi bir harekete dönüştüren son millet Türkler olmuştu,POSITIVE,Positive,0.9032694101333618
Türk,"Türkçülük, elde kalan Osmanlı topraklarının kaybedilmemesi için geliştirilen ve Türk millî varlığına dayanan bir fikir akımıydı",POSITIVE,Positive,0.6275901198387146
Türk,İttihat ve Terakki yönetimi zamanında Türk birliğine yönelik faaliyetler çerçe vesinde etkili olmaya başladı,NEGATIVE,Negative,0.6080921292304993
Türk,Meşrutiyet Dönemi'nin ilk seçimleri Türk demokrasisi açısından önem taşımaktaydı,POSITIVE,Positive,0.8615856170654297
Türk,Fakat Türk tarihi açısından çok partili hayatın tam olarak yerleşmesi zaman almıştır,NEGATIVE,Negative,0.6535738110542297
Türk,"Osmanlı Devleti'ndeki darbelerden farklı olarak 15 Temmuz kalkışmasına olan direnişin, Türk siyasi tarihinde bir milat sayılabileceğini düşünüyor musunuz",POSITIVE,Positive,0.6124557256698608
Türk,"Bakış Açısı
Kıbrıs'ta 1571'den beri süren Türk hâkimiyetinin fiilen sona ermesi Osmanlı Devleti için jeostratejik açıdan ne gibi sonuçlara yol açmış olabilir",NEGATIVE,Negative,0.8172749876976013
Türk,"Yunanistan'ın Türk ve Müslüman düşmanlığından, yayılmacı politikalarından vazgeçmemesi üzerine Osmanlı Devleti 1897'de Yunanistan'a savaş ilan etti",NEGATIVE,Negative,0.9896993041038513
Türk,"'Bir Türk'ün gönlünde nehir varsa Tuna'dır, dağ varsa Balkan'dır",POSITIVE,Positive,0.8690432906150818
Türk,"Ayrıca devleti yönetenlerin, fabrikaları rekabetçi bir anlayışla işletebilecek tecrübeleri olmadığı gibi bu alanda yeterli beceriye sahip Müslüman-Türk girişimciler de yoktu",NEGATIVE,Negative,0.9882674813270569
Türk,5) Türk Boğazlarından serbestçe geçiş hakkını elde etmesiydi,POSITIVE,Positive,0.8354248404502869
Türk,Ayrıca Osmanlı hükûmeti bazı vergi muafiyetleri getirerek Türk sanayicisini teşvik etti,POSITIVE,Positive,0.6151108145713806
